Type,Number,Company,Location,City,Province,Country,Latitude,Longitude
2,47,Yuantong,小红门镇红坊路牌坊路三精棚业附近,Beijing,Beijing,China,39.820947,116.478452
2,48,Yuantong,上地三街9号嘉华大厦D座,Beijing,Beijing,China,40.042794,116.314383
2,49,Yuantong,北京市海淀区中关村南大街17号院一号楼,Beijing,Beijing,China,39.959792,116.329205
2,50,Yuantong,北京市海淀区罗庄南路,Beijing,Beijing,China,39.977428,116.351696
2,51,Yuantong,滨河里28号楼609楼下,Beijing,Beijing,China,39.885247,116.358376
2,52,Yuantong,丰桥路8号院甲15号楼,Beijing,Beijing,China,39.854376,116.313362
2,53,Yuantong,北京市丰台区程庄路3号院2号楼附近,Beijing,Beijing,China,39.866598,116.271514
2,54,Yuantong,月华大街附近,Beijing,Beijing,China,39.741263,116.138409
2,55,Yuantong,北京市顺义区Y361(良小路),Beijing,Beijing,China,40.154881,116.950801
2,56,Yuantong,庙城镇富密路金善名居1号楼底商,Beijing,Beijing,China,40.297492,116.62687
2,57,Yuantong,北京市昌平区龙锦三街42附近,Beijing,Beijing,China,40.090169,116.375751
2,58,Yuantong,北京市昌平区史各庄门诊斜对面,Beijing,Beijing,China,40.108763,116.295601
2,59,Yuantong,北京市昌平区回龙观街道定福皇庄500号,Beijing,Beijing,China,40.115145,116.28514
2,60,Yuantong,北京市海淀区东马坊路,Beijing,Beijing,China,40.104783,116.219964
2,61,Yuantong,北京市朝阳区双柳北街一号院18号楼,Beijing,Beijing,China,39.912136,116.59259
2,62,Yuantong,北京市朝阳区酒仙桥街道酒仙桥北路北窑地九号楼,Beijing,Beijing,China,39.996007,116.508833
2,63,Yuantong,北京市朝阳区酒仙桥街道三街坊1号楼圆通快递,Beijing,Beijing,China,39.970071,116.505762
2,64,Yuantong,北京市市朝阳区八里庄街道慈云寺北里远洋国际中心f座收发室,Beijing,Beijing,China,39.922171,116.499559
2,65,Yuantong,北京市朝阳区建国路89号华贸公寓15号楼,Beijing,Beijing,China,39.917729,116.488208
2,66,Yuantong,志强北园16号楼圆通速递,Beijing,Beijing,China,39.958914,116.37171
2,67,Yuantong,北京市海淀区学院南路乙12号4号楼1单元303,Beijing,Beijing,China,39.963446,116.368113
2,68,Yuantong,北京市东城区东华门街道灯市口大街50号好润大厦,Beijing,Beijing,China,39.924698,116.421814
2,69,Yuantong,金海湾花园中街,Beijing,Beijing,China,39.901683,116.510053
2,70,Yuantong,北京市朝阳区南四环东路6号附近,Beijing,Beijing,China,39.843544,116.480166
2,71,Yuantong,北京市海淀区广源闸路与紫竹院路交叉路口向北约200米(广源大厦),Beijing,Beijing,China,39.949227,116.317983
2,72,Yuantong,北京市西城区天宁寺西里7号楼圆通妈妈驿站,Beijing,Beijing,China,39.899125,116.349672
2,73,Yuantong,北京市丰台区五里店南路,Beijing,Beijing,China,39.861229,116.265479
2,74,Yuantong,北京市房山区中国铁建原香漫谷北区东,Beijing,Beijing,China,39.721303,116.018205
2,75,Yuantong,京周路与周张路交叉口西南150米,Beijing,Beijing,China,39.686363,115.948384
2,76,Yuantong,北京市平谷区平关路,Beijing,Beijing,China,40.285087,117.081244
2,77,Yuantong,北京市平谷区滨河街道海关大街53号海关西园14号楼,Beijing,Beijing,China,40.142713,117.096629
2,78,Yuantong,北京市顺义区南彩前俸伯顺平辅线北京贾维兰旅店,Beijing,Beijing,China,40.139669,116.722016
2,79,Yuantong,北京市怀柔区G111(京加路),Beijing,Beijing,China,40.370729,116.671991
2,80,Yuantong,北京市顺义区工业路临9号,Beijing,Beijing,China,40.085839,116.671473
2,81,Yuantong,北京市顺义区南园大街29号西南80米,Beijing,Beijing,China,40.15539,116.624318
2,82,Yuantong,北京市顺义区西海洪村物良美购物中心圆通快递,Beijing,Beijing,China,40.15193,116.625127
2,83,Yuantong,北京市顺义区中心街13号附近,Beijing,Beijing,China,40.104576,116.501915
2,84,Yuantong,北京市昌平区沙河镇北街家园六区21号楼,Beijing,Beijing,China,40.166921,116.264835
2,85,Yuantong,北京市延庆区百莲路28-10号,Beijing,Beijing,China,40.452535,115.983754
2,86,Yuantong,北京市顺义区李桥镇李家桥村南五条3号,Beijing,Beijing,China,40.048479,116.674527
2,87,Yuantong,北京市朝阳区金盏北京小店村福兰德超市旁,Beijing,Beijing,China,40.014901,116.576223
2,88,Yuantong,望花路西里社区望花路西里23号楼,Beijing,Beijing,China,39.995077,116.47679
2,89,Yuantong,驼房营南路东50米,Beijing,Beijing,China,39.972836,116.509865
2,90,Yuantong,麦子店街枣营北里22号楼1单元102室,Beijing,Beijing,China,39.952518,116.475982
2,91,Yuantong,呼家楼街道金汇路中骏世界城b座圆通快递,Beijing,Beijing,China,39.923042,116.459188
2,92,Yuantong,三环以内东三环中路5号财富金融中心b1收发室圆通快递,Beijing,Beijing,China,39.922866,116.465141
2,93,Yuantong,芍药居九号院6号楼,Beijing,Beijing,China,39.986356,116.442166
2,94,Yuantong,安华里五区13号楼,Beijing,Beijing,China,39.97118,116.409692
2,95,Yuantong,北京市通州区亦庄镇永昌南路兴业街2号如家快捷酒店,Beijing,Beijing,China,39.773278,116.546094
2,96,Yuantong,北京市朝阳区劲松街道百环家园2号楼,Beijing,Beijing,China,39.898413,116.464998
2,97,Yuantong,宋庄路嘉业大厦2期1号楼圆通速递,Beijing,Beijing,China,39.862232,116.433629
2,98,Yuantong,北京市丰台区海户路,Beijing,Beijing,China,39.859992,116.402701
2,99,Yuantong,北京市西城区禄长街37号附近,Beijing,Beijing,China,39.887427,116.397977
2,100,Yuantong,北京市海淀区上地东路与后厂村路交叉路口向西南约200米(盈创动力),Beijing,Beijing,China,40.061386,116.309265
2,101,Yuantong,北京市海淀区东升双清路3号东升八家郊野公园内,Beijing,Beijing,China,40.025156,116.353364
2,102,Yuantong,北太平庄街道三环以内学院南路38号智慧大厦蜂巢快递柜圆通快递,Beijing,Beijing,China,39.965487,116.362894
2,103,Yuantong,北京市海淀区北太平庄今典花园1号楼,Beijing,Beijing,China,39.958569,116.366819
2,104,Yuantong,北京市海淀区常青路,Beijing,Beijing,China,39.966539,116.276521
2,105,Yuantong,北京市海淀区复兴路十二号附近,Beijing,Beijing,China,39.912541,116.261599
2,106,Yuantong,鲁谷大街永乐西小区1号楼底商,Beijing,Beijing,China,39.908832,116.23513
2,107,Yuantong,北京市丰台区南三环西路65号古文化广场b座圆通速递,Beijing,Beijing,China,39.858898,116.35542
2,108,Yuantong,丰桥路8号院甲15号楼,Beijing,Beijing,China,39.857928,116.315575
2,109,Yuantong,北京市房山区良乡肖庄,Beijing,Beijing,China,39.729849,116.070186
2,110,Yuantong,北京市大兴区黄村海子角海北路58号院北门圆通速递,Beijing,Beijing,China,39.72537,116.353741
2,111,Yuantong,北京市大兴区天宫院保利春天派2号楼,Beijing,Beijing,China,39.675353,116.325739
2,112,Yuantong,中关村南大街31号神周大厦一层,Beijing,Beijing,China,39.952867,116.329513
2,113,Yuantong,北京市丰台区辛庄南路,Beijing,Beijing,China,39.83823,116.162675
2,114,Yuantong,白浮泉路12-2,Beijing,Beijing,China,40.205813,116.243846
2,115,Yuantong,北京市昌平区军民路,Beijing,Beijing,China,40.247138,116.13398
2,116,Yuantong,后现代城5号楼b座102室,Beijing,Beijing,China,39.906246,116.491838
2,117,Yuantong,幸福三村四巷10号附近,Beijing,Beijing,China,39.944321,116.458515
2,118,Yuantong,潞西路东50米,Beijing,Beijing,China,39.818281,116.575933
2,119,Yuantong,毛纺路16号院-27号楼,Beijing,Beijing,China,40.033452,116.346526
2,120,Yuantong,北京市平谷区平翔东园63号楼3号底商,Beijing,Beijing,China,40.159996,117.129919
2,121,Yuantong,北京市顺义区平安街30号西60米,Beijing,Beijing,China,40.142913,116.711463
2,122,Yuantong,于辛庄村温馨家园往北5米(五金建材日用百货),Beijing,Beijing,China,40.152729,116.305411
2,123,Yuantong,香河园路香河园中里5号楼底商,Beijing,Beijing,China,39.959716,116.454271
2,124,Yuantong,北京市丰台区卢沟桥晓月苑五里1-3-603号,Beijing,Beijing,China,39.850917,116.237073
2,125,Yuantong,迎风路迎风六里二区一排一号,Beijing,Beijing,China,39.728217,115.973955
2,126,Yuantong,新中街50号檀城东区6号楼,Beijing,Beijing,China,40.375133,116.860555
2,127,Yuantong,金关北二街5号,Beijing,Beijing,China,40.168307,116.852874
2,128,Yuantong,金关北二街南5号,Beijing,Beijing,China,40.118762,116.618002
2,129,Yuantong,北京市朝阳区首都机场路北京首都国际机场2号航站楼F2,Beijing,Beijing,China,40.084412,116.600644
2,130,Yuantong,北京市朝阳区建国门外大街21国际俱乐部公寓楼3幢3层,Beijing,Beijing,China,39.916493,116.445679
2,131,Yuantong,北京市大兴区采育中街东二村8号,Beijing,Beijing,China,39.66193,116.634863
2,132,Yuantong,石楼大街38号石楼宜春亭饺子城对面,Beijing,Beijing,China,39.652487,115.986725
2,133,Yuantong,北郭新路与府前街交叉口西北100米,Beijing,Beijing,China,40.069697,116.836087
2,134,Yuantong,北京市昌平区创新路与振兴路交叉口北200米,Beijing,Beijing,China,40.190323,116.075295
2,135,Yuantong,北苑路170号凯旋城8号楼底商东易日盛整体家装设计管,Beijing,Beijing,China,40.004695,116.426239
2,136,Yuantong,梨园京洲南街14号,Beijing,Beijing,China,39.879544,116.642606
2,137,Yuantong,北京市朝阳区北京首都国际机场,Beijing,Beijing,China,40.086961,116.594178
2,138,Yuantong,北京市平谷区南埝头西路8号,Beijing,Beijing,China,40.135384,117.131241
2,139,Yuantong,北京市昌平区八仙庄南大街,Beijing,Beijing,China,40.138514,116.43571
2,140,Yuantong,北京现代汽车第三工厂南门对面,Beijing,Beijing,China,40.168092,116.850087
